Date,Zone,Trigger,Elevation,Aspect,R-Size,D-Size
3/18/22,Front Range,N,TL,E,R2,D2
3/18/22,Vail & Summit County,N,>TL,NW,R1,D1.5
3/18/22,Aspen,AS,TL,E,R1,D1.5
3/18/22,Front Range,N,>TL,NW,R2,D2.5
3/18/22,Sawatch,N,>TL,W,,D1
3/18/22,North San Juan,U,TL,NW,R2,D2
3/18/22,Vail & Summit County,N,>TL,E,R1,D1.5
3/18/22,Vail & Summit County,N,>TL,E,R1,D1
3/18/22,Vail & Summit County,N,>TL,E,R1,D1
3/18/22,Gunnison,AM,<TL,E,R2,D1.5
3/18/22,Aspen,AS,>TL,E,R3,D2.5
3/18/22,Aspen,N,>TL,N,R2,D2
3/18/22,Vail & Summit County,AS,TL,NW,R2,D2.5
3/18/22,Aspen,AS,<TL,E,R2,D1.5
3/18/22,Front Range,AS,<TL,N,R1,D1
3/18/22,Gunnison,AR,TL,E,R1,D1
3/18/22,Gunnison,AR,TL,E,R1,D1
3/18/22,Aspen,AS,TL,E,R1,D2
3/18/22,Aspen,AS,<TL,E,R1,D1
3/18/22,Vail & Summit County,N,>TL,E,R1,D1
3/18/22,Gunnison,AM,TL,E,R2,D2
3/18/22,Front Range,N,>TL,NE,R1,D1.5
3/18/22,Front Range,AS,TL,E,R1,D1.5
3/18/22,UNK,N,>TL,NE,R1,D1
3/18/22,Vail & Summit County,N,>TL,N,R2,D2
3/18/22,Vail & Summit County,AS,>TL,SE,R1,D1
3/18/22,Front Range,AS,TL,N,R1,D2
3/19/22,Front Range,AS,>TL,S,R1,D1
3/19/22,Front Range,N,>TL,E,R2,D1.5
3/19/22,North San Juan,N,>TL,W,R1,D1.5
3/19/22,Aspen,AS,TL,E,R2,D2
3/19/22,Sawatch,AM,>TL,NE,R2,D2
3/19/22,Sawatch,AS,TL,N,R1,D1
3/19/22,Sawatch,AS,>TL,NW,R1,D1
3/19/22,Vail & Summit County,N,<TL,SW,R1,D1
3/19/22,Vail & Summit County,N,<TL,SW,R1,D1
3/19/22,Vail & Summit County,N,<TL,SW,R1,D1
3/19/22,North San Juan,N,>TL,E,R1,D1
3/19/22,Front Range,N,>TL,E,R2,D2
3/19/22,Steamboat & Flat Tops,U,TL,N,R1,D1
3/19/22,Steamboat & Flat Tops,AS,<TL,NW,R2,D2
3/19/22,Vail & Summit County,AS,<TL,NE,R2,D2
3/19/22,Front Range,N,>TL,SE,R1,D1.5
3/19/22,Vail & Summit County,AS,>TL,E,R1,D1
3/19/22,Vail & Summit County,AS,TL,E,R1,D1.5
3/19/22,Sawatch,AS,TL,E,R1,D1.5
3/20/22,Vail & Summit County,N,>TL,E,R2,D2
3/20/22,Vail & Summit County,AS,>TL,N,R1,D1.5
3/20/22,Front Range,N,>TL,SE,R2,D2
3/20/22,Vail & Summit County,AS,>TL,N,R2,D2
3/20/22,Vail & Summit County,AS,<TL,NW,R2,D2.5
3/20/22,North San Juan,AS,>TL,NW,R1,D1
3/20/22,Aspen,AS,TL,NW,R1,D1
3/20/22,Vail & Summit County,AS,>TL,N,R1,D1
3/20/22,Vail & Summit County,N,TL,W,R1,D1
3/20/22,Gunnison,AS,<TL,NW,R1,D1
3/20/22,Front Range,AM,<TL,N,R2,D1.5
3/20/22,Vail & Summit County,U,>TL,SE,R2,D2
3/20/22,Front Range,AS,>TL,S,R1,D1
3/20/22,Vail & Summit County,AS,>TL,NW,R1,D2
3/20/22,South San Juan,N,>TL,S,R1,D2
3/21/22,Vail & Summit County,N,>TL,N,R2,D2.5
3/22/22,Gunnison,AS,>TL,NW,R1,D1
3/22/22,Aspen,N,TL,NE,R2,D2
3/22/22,South San Juan,N,>TL,E,R2,D2
3/23/22,Front Range,U,>TL,NE,R1,D1
3/23/22,Sawatch,N,>TL,SE,R1,D2
3/23/22,North San Juan,N,>TL,E,R1,D1
3/23/22,Sawatch,N,>TL,SE,R1,D1
3/23/22,Vail & Summit County,N,>TL,W,R1,D1
3/23/22,Vail & Summit County,N,>TL,N,R1,D1
3/23/22,North San Juan,N,>TL,NE,R3,D2.5
3/23/22,North San Juan,U,>TL,E,R1,D1.5
3/23/22,Vail & Summit County,N,>TL,SE,R1,D1
3/23/22,Aspen,AS,<TL,N,R2,D2
3/23/22,Vail & Summit County,U,<TL,E,R1,D1
3/23/22,Gunnison,N,>TL,NE,R1,D1
3/23/22,Gunnison,N,>TL,NE,R1,D1
3/23/22,Vail & Summit County,N,TL,E,R1,D1.5
3/23/22,Sawatch,N,>TL,E,R1,D1
3/23/22,Sawatch,N,>TL,E,R1,D1
3/23/22,Sawatch,N,>TL,E,R1,D1
3/23/22,Sawatch,N,>TL,E,R1,D1
3/23/22,Front Range,N,>TL,E,R2,D2
3/23/22,Vail & Summit County,N,>TL,W,R2,D2
3/23/22,North San Juan,N,>TL,SE,R2,D1.5
3/23/22,North San Juan,U,TL,NW,R2,D2
3/23/22,Sawatch,N,<TL,N,R1,D1
3/23/22,Sawatch,N,>TL,E,R2,D2
3/23/22,Front Range,AR,>TL,SE,R1,D1
3/23/22,Vail & Summit County,N,>TL,NW,R1,D1
3/23/22,Vail & Summit County,N,>TL,NW,R2,D1.5
3/23/22,Vail & Summit County,N,>TL,W,R2,D1.5
3/23/22,Front Range,AX,TL,N,R2,D1.5
3/23/22,Front Range,AX,<TL,N,R3,D1.5
3/23/22,Front Range,AX,<TL,N,R2,D1.5
3/23/22,Front Range,AX,<TL,N,R2,D1.5
3/23/22,Front Range,AE,,W,R1,D1
3/23/22,Vail & Summit County,AE,TL,E,R3,D1.5
3/23/22,Vail & Summit County,AE,TL,E,R2,D1
3/23/22,Vail & Summit County,AE,>TL,E,R3,D1.5
3/23/22,Vail & Summit County,AE,>TL,E,R3,D1.5
3/23/22,Vail & Summit County,AE,>TL,E,R3,D1
3/24/22,Vail & Summit County,N,>TL,E,R2,D1.5
3/24/22,Vail & Summit County,N,>TL,W,R2,D1
3/24/22,Sawatch,N,>TL,E,R2,D2
3/24/22,Sawatch,N,>TL,E,R2,D2
3/24/22,Sawatch,N,>TL,S,R1,D1
3/24/22,Sawatch,N,>TL,S,R1,D1
3/24/22,Sawatch,N,>TL,S,R1,D1
3/24/22,Sawatch,N,>TL,SE,R1,D1.5
3/24/22,Front Range,N,>TL,SE,R1,D1.5
3/24/22,Aspen,AS,<TL,N,R3,D2
3/24/22,Aspen,N,TL,NW,R2,D1.5
3/24/22,Aspen,N,TL,N,R1,D2
3/24/22,Aspen,N,TL,E,R2,D2
3/24/22,Vail & Summit County,N,TL,SW,R1,D1.5
3/24/22,Vail & Summit County,N,>TL,SE,R1,D1.5
3/24/22,South San Juan,N,<TL,SE,R1,D1
3/24/22,Vail & Summit County,U,TL,NE,R1,D1
3/24/22,South San Juan,N,TL,SE,R1,D1
3/24/22,South San Juan,N,TL,SE,R1,D1
3/24/22,North San Juan,N,>TL,SE,R2,D2
3/24/22,Aspen,N,>TL,NW,R2,D2
3/24/22,Front Range,AX,>TL,SE,R1,D1.5
3/24/22,Front Range,AX,>TL,SE,R2,D2
3/24/22,Vail & Summit County,AX,>TL,NW,R1,D1
3/24/22,Vail & Summit County,AL,>TL,W,R1,D1
3/25/22,North San Juan,U,TL,W,R2,D2
3/25/22,North San Juan,N,>TL,W,R2,D1.5
3/25/22,Aspen,N,<TL,W,R1,D1
3/25/22,Aspen,N,<TL,W,R1,D1
3/25/22,Aspen,N,<TL,W,R1,D1
3/25/22,Aspen,N,<TL,W,R1,D1
3/25/22,Aspen,N,<TL,W,R1,D1
3/25/22,Gunnison,N,TL,W,R1,D1
3/25/22,Gunnison,N,TL,W,R1,D1
3/25/22,Gunnison,N,TL,W,R1,D1
3/25/22,Gunnison,N,TL,W,R1,D1
3/25/22,Gunnison,N,TL,W,R1,D1
3/25/22,Gunnison,N,>TL,E,R1,D1
3/25/22,Gunnison,N,>TL,E,R1,D1
3/25/22,Gunnison,N,>TL,E,R1,D1
3/25/22,Gunnison,N,>TL,E,R1,D1
3/25/22,Gunnison,N,>TL,E,R1,D1
3/25/22,Gunnison,N,>TL,E,R1,D1
3/25/22,South San Juan,N,<TL,W,R1,D1.5
3/25/22,South San Juan,N,<TL,W,R1,D1.5
3/25/22,South San Juan,N,<TL,W,R1,D1.5
3/25/22,North San Juan,N,>TL,E,R3,D2
3/25/22,North San Juan,N,>TL,E,R3,D2
3/25/22,Front Range,AR,TL,NE,R2,D2
3/25/22,North San Juan,N,>TL,E,R1,D1
3/25/22,North San Juan,N,>TL,E,R1,D1
3/25/22,North San Juan,N,>TL,E,R1,D1
3/25/22,North San Juan,N,>TL,E,R1,D1
3/25/22,Gunnison,N,>TL,S,R1,D1
3/25/22,Gunnison,N,>TL,S,R1,D1
3/25/22,Gunnison,N,>TL,S,R1,D1
3/25/22,Gunnison,N,>TL,S,R1,D1
3/25/22,Vail & Summit County,N,>TL,W,R1,D1
3/25/22,Gunnison,N,>TL,SE,R1,D1
3/25/22,Gunnison,N,>TL,SE,R1,D1
3/25/22,Gunnison,N,>TL,SE,R1,D1
3/25/22,Gunnison,N,>TL,SE,R1,D1
3/25/22,Gunnison,N,TL,E,R1,D1.5
3/25/22,Gunnison,N,TL,E,R1,D1.5
3/25/22,Gunnison,N,TL,E,R1,D1.5
3/25/22,North San Juan,N,<TL,N,R1,D1.5
3/26/22,Aspen,AS,TL,SE,R1,D1
3/26/22,Gunnison,N,TL,SW,R1,D1.5
3/26/22,Gunnison,N,TL,SW,R1,D1.5
3/26/22,Gunnison,N,TL,SW,R1,D1.5
3/26/22,Front Range,N,<TL,E,R1,D1.5
3/26/22,Sawatch,N,>TL,SE,R1,D1
3/26/22,Sawatch,N,>TL,SE,R1,D1
3/26/22,Gunnison,N,<TL,E,R2,D2
3/26/22,Gunnison,N,>TL,SE,R1,D1.5
3/26/22,Gunnison,N,TL,SE,R1,D1
3/26/22,Gunnison,N,TL,SE,R1,D1
3/26/22,Gunnison,N,TL,SE,R1,D1
3/26/22,North San Juan,N,>TL,E,R1,D1
3/26/22,Gunnison,N,<TL,E,R1,D1.5
3/26/22,Gunnison,N,<TL,E,R1,D1.5
3/26/22,Gunnison,N,<TL,E,R1,D1.5
3/26/22,Gunnison,N,>TL,E,R1,D1
3/26/22,Gunnison,N,>TL,E,R1,D1
3/26/22,Gunnison,N,>TL,E,R1,D1
3/26/22,North San Juan,N,TL,N,R2,D1.5
3/26/22,North San Juan,N,TL,N,R2,D1.5
3/26/22,North San Juan,N,TL,N,R2,D1.5
3/26/22,North San Juan,N,TL,SW,R2,D1.5
3/26/22,North San Juan,N,TL,SW,R2,D1.5
3/26/22,North San Juan,N,TL,SW,R2,D1.5
3/26/22,Sawatch,N,<TL,NE,R1,D1
3/26/22,Gunnison,N,<TL,E,R1,D1.5
3/26/22,Gunnison,N,<TL,E,R1,D1.5
3/26/22,North San Juan,N,TL,W,R1,D2
3/26/22,Gunnison,N,TL,E,R1,D1
3/26/22,Gunnison,N,TL,E,R1,D1
3/26/22,Gunnison,N,TL,E,R1,D1
3/26/22,Gunnison,N,TL,E,R1,D1
3/26/22,Gunnison,N,TL,E,R1,D1
3/26/22,Gunnison,N,TL,E,R1,D1
3/26/22,Gunnison,N,TL,E,R1,D1
3/26/22,Aspen,N,<TL,W,R1,D1
3/26/22,Aspen,N,<TL,W,R1,D1
3/26/22,Aspen,N,<TL,W,R1,D1
3/26/22,Aspen,N,<TL,W,R1,D1
3/26/22,Aspen,N,<TL,W,R1,D1
3/26/22,Aspen,N,<TL,W,R1,D1
3/26/22,Aspen,N,TL,E,R2,D2
3/26/22,Aspen,N,TL,NE,R1,D2
3/26/22,North San Juan,AS,>TL,SE,R2,D1
3/26/22,Steamboat & Flat Tops,N,<TL,NW,R1,D1
3/26/22,North San Juan,N,<TL,W,R2,D1
3/26/22,Vail & Summit County,N,TL,SW,R2,D1.5
3/26/22,Sawatch,N,>TL,E,R1,D1
3/26/22,Sawatch,N,TL,SE,R1,D1
3/26/22,Steamboat & Flat Tops,N,<TL,N,R1,D1.5
3/26/22,South San Juan,N,>TL,E,R1,D2
3/26/22,South San Juan,N,<TL,NE,R1,D1
3/26/22,Gunnison,N,TL,E,R1,D1.5
3/26/22,Gunnison,N,TL,E,R1,D1.5
3/26/22,Gunnison,N,<TL,E,R2,D2
3/26/22,South San Juan,N,<TL,E,R1,D2
3/26/22,Gunnison,N,>TL,E,R1,D1
3/26/22,Gunnison,N,>TL,E,R1,D1
3/26/22,Gunnison,N,>TL,E,R1,D1
3/26/22,Gunnison,N,>TL,E,R1,D1
3/26/22,Gunnison,N,>TL,E,R1,D1
3/26/22,Gunnison,N,>TL,E,R1,D1
3/26/22,North San Juan,AS,>TL,SE,R1,D1
3/26/22,North San Juan,AS,<TL,NE,R1,D1
3/26/22,North San Juan,N,TL,SE,R2,D2
3/26/22,North San Juan,N,<TL,E,R1,D1
3/26/22,North San Juan,N,TL,E,R1,D1
3/26/22,North San Juan,N,TL,E,R1,D1.5
3/26/22,Front Range,N,>TL,E,R1,D2
3/26/22,North San Juan,U,>TL,NE,R1,D1.5
3/26/22,Front Range,N,>TL,S,R2,D2
3/26/22,North San Juan,N,>TL,E,R1,D1.5
3/26/22,North San Juan,N,>TL,E,R1,D1.5
3/26/22,Front Range,N,<TL,SE,R1,D1
3/26/22,Vail & Summit County,N,<TL,E,R1,D1
3/26/22,Vail & Summit County,N,<TL,W,R1,D1.5
3/26/22,Front Range,N,<TL,SE,R1,D1
3/26/22,Front Range,N,<TL,E,R1,D1
3/26/22,Vail & Summit County,N,,SW,,
3/26/22,North San Juan,N,>TL,E,R3,D3
3/26/22,Front Range,N,<TL,E,R1,D1
3/26/22,Vail & Summit County,N,<TL,NW,R1,D1
3/26/22,North San Juan,N,<TL,NE,R1,D1
3/26/22,Vail & Summit County,N,<TL,W,R1,D1
3/26/22,North San Juan,N,>TL,S,R2,D2
3/26/22,North San Juan,N,<TL,NE,R1,D1
3/26/22,North San Juan,N,<TL,E,R1,D1
3/26/22,Vail & Summit County,N,>TL,SW,R1,D1.5
3/26/22,Vail & Summit County,N,<TL,NW,R1,D1.5
3/26/22,Sawatch,N,<TL,E,R1,D1
3/26/22,Vail & Summit County,N,TL,NW,R1,D1
3/26/22,Vail & Summit County,N,>TL,NW,R2,D2
3/26/22,North San Juan,N,>TL,W,R1,D2.5
3/27/22,Steamboat & Flat Tops,N,<TL,SE,R1,D1
3/27/22,Gunnison,N,TL,E,R2,D2
3/27/22,Aspen,N,TL,W,R1,D2
3/27/22,Aspen,N,TL,W,R1,D2
3/27/22,Sawatch,U,>TL,SE,R2,D1.5
3/27/22,North San Juan,N,TL,E,R1,D1.5
3/27/22,North San Juan,N,TL,E,R1,D1.5
3/27/22,North San Juan,N,TL,E,R1,D1.5
3/27/22,North San Juan,N,TL,E,R1,D1.5
3/27/22,Gunnison,N,>TL,W,R2,D2
3/27/22,North San Juan,AS,<TL,NE,R1,D1.5
3/27/22,Vail & Summit County,U,<TL,E,R1,D1
3/27/22,Gunnison,N,>TL,NW,R1,D1.5
3/27/22,Gunnison,N,>TL,E,R2,D2
3/27/22,Aspen,N,TL,SW,R1,D1.5
3/27/22,Aspen,N,TL,SW,R1,D1.5
3/27/22,Vail & Summit County,N,<TL,NE,R1,D1.5
3/27/22,Vail & Summit County,N,<TL,NE,R1,D1.5
3/27/22,Aspen,N,>TL,SE,,D2
3/27/22,Aspen,N,<TL,NE,R2,D2
3/27/22,Aspen,N,TL,NW,R1,D2
3/27/22,North San Juan,N,<TL,NW,R2,D1.5
3/27/22,North San Juan,N,<TL,NW,R2,D1.5
3/27/22,Front Range,N,TL,SE,R2,D1
3/27/22,Aspen,N,<TL,E,R1,D1.5
3/27/22,North San Juan,N,TL,SW,R1,D1.5
3/27/22,North San Juan,N,>TL,W,R2,D2
3/27/22,Aspen,N,<TL,W,R1,D1.5
3/27/22,Steamboat & Flat Tops,U,<TL,,R1,D1.5
3/27/22,Gunnison,N,TL,W,R1,D1.5
3/27/22,Gunnison,N,TL,W,R1,D1.5
3/27/22,North San Juan,N,TL,E,R1,D2
3/27/22,Front Range,N,TL,SE,R2,D1.5
3/27/22,North San Juan,N,TL,E,R1,D1.5
3/27/22,North San Juan,N,TL,E,R1,D1.5
3/27/22,North San Juan,N,TL,E,R1,D1.5
3/27/22,North San Juan,N,TL,E,R1,D1.5
3/27/22,North San Juan,N,TL,E,R1,D1.5
3/27/22,Aspen,N,TL,W,R1,D1.5
3/27/22,Vail & Summit County,N,<TL,NW,R2,D1.5
3/27/22,Front Range,N,TL,W,R1,D1
3/27/22,Front Range,N,<TL,E,R1,D1
3/27/22,Front Range,N,<TL,E,R1,D1
3/27/22,Vail & Summit County,N,<TL,E,R1,D1.5
3/27/22,Vail & Summit County,N,<TL,E,R2,D2
3/27/22,Vail & Summit County,N,<TL,E,R2,D1.5
3/27/22,Vail & Summit County,N,<TL,W,R2,D1.5
3/27/22,Vail & Summit County,N,<TL,NW,R2,D1.5
3/27/22,Vail & Summit County,N,>TL,NW,R1,D1
3/27/22,Vail & Summit County,N,>TL,NW,R1,D1
3/27/22,South San Juan,N,<TL,NE,R1,D1
3/27/22,North San Juan,N,<TL,N,R2,D1.5
3/27/22,Sawatch,N,<TL,E,R2,D2
3/27/22,North San Juan,N,<TL,W,R1,D1.5
3/28/22,Gunnison,N,<TL,NE,R1,D1.5
3/28/22,South San Juan,N,TL,W,R1,D1.5
3/28/22,South San Juan,N,TL,W,R1,D1.5
3/28/22,Vail & Summit County,N,TL,S,R3,D2
3/28/22,Steamboat & Flat Tops,N,TL,E,R1,D1
3/28/22,Gunnison,N,TL,NW,R1,D1.5
3/28/22,Gunnison,N,TL,NW,R1,D1.5
3/28/22,Aspen,N,>TL,SE,R1,D1
3/28/22,Aspen,N,>TL,SE,R1,D1
3/28/22,Aspen,N,>TL,SE,R1,D1
3/28/22,Gunnison,N,TL,W,R1,D1.5
3/28/22,Gunnison,U,TL,W,,D1.5
3/28/22,Gunnison,N,TL,W,R2,D2
3/28/22,Sawatch,N,>TL,NW,R1,D1.5
3/28/22,Steamboat & Flat Tops,N,<TL,N,R1,D1.5
3/28/22,Sawatch,N,<TL,E,R1,D1
3/28/22,Sawatch,N,<TL,E,R1,D1
3/28/22,Sawatch,N,<TL,E,R1,D1
3/28/22,Gunnison,N,TL,SE,R2,D1.5
3/28/22,Gunnison,N,<TL,W,R2,D1.5
3/28/22,Sawatch,N,>TL,S,R1,D1.5
3/28/22,Sawatch,N,>TL,S,R1,D1.5
3/28/22,Sawatch,N,>TL,S,R1,D1.5
3/28/22,Sawatch,N,>TL,S,R1,D1.5
3/28/22,Gunnison,N,>TL,SE,R1,D2
3/28/22,Gunnison,N,>TL,SE,R1,D2
3/28/22,Aspen,N,>TL,SE,R1,D1
3/28/22,Aspen,N,>TL,SE,R1,D1
3/28/22,Aspen,N,>TL,SE,R1,D1
3/28/22,Aspen,N,>TL,SE,R1,D1
3/28/22,Gunnison,N,<TL,W,R2,D1.5
3/28/22,Gunnison,N,>TL,SE,R1,D1.5
3/28/22,Gunnison,N,>TL,SE,R1,D1.5
3/28/22,Gunnison,N,>TL,SE,R1,D1.5
3/28/22,Sawatch,N,<TL,N,R2,D1
3/28/22,Aspen,N,>TL,E,R1,D1.5
3/28/22,Aspen,N,>TL,E,R1,D1.5
3/28/22,Aspen,N,>TL,E,R1,D1.5
3/28/22,Aspen,N,>TL,E,R1,D1.5
3/28/22,Vail & Summit County,N,TL,NE,R2,D2
3/28/22,North San Juan,N,<TL,W,R1,D2
3/28/22,North San Juan,N,<TL,W,R1,D2
3/28/22,North San Juan,N,<TL,W,R1,D1
3/28/22,North San Juan,N,<TL,E,R1,D1.5
3/29/22,Vail & Summit County,N,<TL,E,R2,D1.5
3/29/22,Front Range,N,>TL,E,R1,D1.5
3/29/22,North San Juan,AS,TL,E,R2,D2
3/29/22,Steamboat & Flat Tops,U,<TL,N,,
3/29/22,South San Juan,N,<TL,W,R1,D1.5
3/29/22,South San Juan,N,<TL,W,R1,D1.5
3/29/22,South San Juan,N,<TL,W,R1,D1.5
3/29/22,South San Juan,N,TL,W,R1,D1.5
3/29/22,Vail & Summit County,N,TL,W,R2,D2
3/29/22,North San Juan,N,TL,E,R1,D2
3/29/22,South San Juan,N,TL,NW,R1,D2
3/29/22,South San Juan,N,TL,W,R1,D2
3/29/22,South San Juan,N,TL,W,R1,D2
3/29/22,Vail & Summit County,N,TL,SW,R2,D1.5
3/29/22,South San Juan,N,>TL,E,R1,D1.5
3/29/22,South San Juan,N,>TL,E,R1,D1.5
3/29/22,South San Juan,N,>TL,E,R1,D1.5
3/29/22,Steamboat & Flat Tops,U,<TL,,R2,D1.5
3/29/22,South San Juan,N,<TL,W,R1,D1.5
3/29/22,South San Juan,N,<TL,W,R1,D1.5
3/29/22,North San Juan,AS,<TL,NE,R1,D1.5
3/30/22,South San Juan,AS,>TL,E,R2,D2
3/30/22,Gunnison,N,>TL,S,R2,D2
3/30/22,Gunnison,AS,TL,SE,R1,D1.5
3/30/22,North San Juan,N,>TL,NE,R2,D2.5
3/30/22,Gunnison,AS,TL,N,R1,D1.5
3/30/22,Gunnison,AS,TL,N,R1,D1.5
3/30/22,Front Range,AS,>TL,NE,R1,D1
3/30/22,Front Range,AS,>TL,NE,R1,D1
3/30/22,Gunnison,N,>TL,NE,R1,D1.5
3/30/22,Gunnison,N,>TL,NE,R1,D1.5
3/30/22,Gunnison,N,>TL,NE,R1,D1.5
3/30/22,Aspen,N,>TL,SE,R1,D1.5
3/30/22,Gunnison,N,>TL,SE,R2,D2
3/30/22,Gunnison,N,>TL,SE,R2,D2
3/30/22,Gunnison,N,>TL,SE,R2,D2
3/30/22,Gunnison,N,>TL,SE,R2,D2
3/30/22,Gunnison,N,>TL,SE,R1,D1.5
3/30/22,Gunnison,N,>TL,E,R1,D1.5
3/30/22,Gunnison,N,>TL,E,R1,D1.5
3/30/22,Gunnison,N,>TL,NE,R2,D2
3/30/22,North San Juan,N,>TL,SE,R2,D2
3/30/22,Aspen,N,<TL,E,R1,D1
3/30/22,South San Juan,N,<TL,E,R1,D1.5
3/30/22,South San Juan,N,>TL,E,R1,D1.5
3/30/22,South San Juan,N,>TL,E,R1,D1.5
3/30/22,South San Juan,N,>TL,E,R1,D1.5
3/30/22,Front Range,AX,TL,N,R2,D1.5
3/30/22,Front Range,AX,<TL,N,R2,D1.5
3/30/22,Front Range,AX,<TL,N,R2,D1.5
3/30/22,Front Range,AX,>TL,E,R3,D2
3/30/22,Front Range,AX,<TL,N,R3,D2
3/30/22,Vail & Summit County,N,>TL,E,R2,D1.5
3/31/22,Vail & Summit County,N,>TL,N,R1,D1.5
3/31/22,Vail & Summit County,N,>TL,SE,R1,D2
3/31/22,Gunnison,AM,TL,SE,R1,D1
3/31/22,Aspen,AS,>TL,SE,R1,D1
3/31/22,Gunnison,N,>TL,NE,R2,D2.5
3/31/22,Vail & Summit County,U,>TL,E,R2,D2
3/31/22,Sawatch,N,TL,NE,R1,D1
3/31/22,Steamboat & Flat Tops,AS,<TL,E,R1,D1
3/31/22,Steamboat & Flat Tops,AS,<TL,E,R1,D1
3/31/22,Steamboat & Flat Tops,AS,<TL,SE,R1,D1
3/31/22,Steamboat & Flat Tops,AS,<TL,SE,R1,D1
3/31/22,Front Range,N,>TL,S,,D1
3/31/22,Gunnison,N,>TL,E,R1,D1.5
3/31/22,Gunnison,N,>TL,E,R1,D1.5
3/31/22,Gunnison,N,>TL,E,R1,D1.5
3/31/22,Steamboat & Flat Tops,N,<TL,SE,R1,D1
3/31/22,Steamboat & Flat Tops,N,<TL,SE,R1,D1
3/31/22,Steamboat & Flat Tops,N,<TL,SE,R1,D1
3/31/22,Steamboat & Flat Tops,N,<TL,SE,R1,D1
3/31/22,North San Juan,AS,>TL,SE,R1,D1
3/31/22,Gunnison,AR,TL,N,R1,D1.5
3/31/22,Vail & Summit County,N,>TL,E,R2,D2.5
3/31/22,Vail & Summit County,N,>TL,E,R2,D2.5
3/31/22,North San Juan,N,<TL,NW,R1,D1
4/1/22,Sawatch,N,>TL,E,R3,D3
4/1/22,Sawatch,AS,>TL,SE,R1,D1
4/1/22,Gunnison,N,>TL,SE,R1,D1
4/1/22,Gunnison,N,>TL,SE,R1,D1
4/1/22,South San Juan,N,>TL,N,,D2
4/1/22,South San Juan,U,>TL,N,,D1.5
4/1/22,South San Juan,N,>TL,E,R2,D2
4/1/22,Sawatch,AS,>TL,SE,R3,D1
4/1/22,North San Juan,N,>TL,E,R1,D1
4/1/22,South San Juan,N,>TL,SE,R1,D1.5
4/1/22,South San Juan,N,>TL,SE,R1,D1.5
4/1/22,South San Juan,N,>TL,SE,R1,D1.5
4/1/22,South San Juan,N,>TL,SE,R1,D1.5
4/1/22,South San Juan,N,>TL,SE,R1,D1.5
4/1/22,Gunnison,AS,>TL,SE,R1,D1
4/1/22,Gunnison,AS,>TL,SE,R1,D1
4/1/22,Gunnison,AS,>TL,SE,R1,D1
4/1/22,Gunnison,AS,>TL,SE,R1,D1
4/1/22,Grand Mesa,AM,TL,N,R2,D1.5
4/1/22,Gunnison,N,>TL,SE,R1,D1
4/1/22,Gunnison,N,>TL,SE,R1,D1
4/1/22,Gunnison,N,>TL,SE,R1,D1
4/1/22,Gunnison,N,>TL,SE,R1,D1
4/1/22,Gunnison,N,>TL,SE,R1,D1
4/1/22,Gunnison,N,>TL,SE,R1,D1
4/2/22,Vail & Summit County,AS,TL,SW,R1,D1
4/2/22,Vail & Summit County,AS,TL,SW,R1,D1
4/2/22,Vail & Summit County,AS,TL,SW,R1,D1
4/2/22,North San Juan,AS,TL,N,R1,D1
4/2/22,Vail & Summit County,N,>TL,E,R2,D2
4/2/22,Sawatch,AS,>TL,SE,R1,D1
4/2/22,Sawatch,AS,>TL,SE,R1,D1
4/2/22,Aspen,N,>TL,NE,R2,D1
4/2/22,Sawatch,U,>TL,NE,R2,D2
4/2/22,Steamboat & Flat Tops,N,<TL,S,,
4/2/22,Sawatch,N,>TL,NE,R2,D1.5
4/2/22,Front Range,AS,TL,NE,R1,D1
4/2/22,Gunnison,N,<TL,E,R1,D1
4/2/22,Gunnison,N,<TL,E,R1,D1
4/2/22,Gunnison,N,<TL,E,R1,D1
4/2/22,Sawatch,N,>TL,SE,R1,D1
4/2/22,Front Range,AM,<TL,E,R2,D1.5
4/2/22,Vail & Summit County,AS,TL,E,R1,D1.5
4/2/22,Gunnison,N,>TL,E,R1,D1
4/2/22,Gunnison,N,>TL,E,R1,D1
4/2/22,Gunnison,N,TL,E,R1,D1
4/2/22,Gunnison,N,TL,E,R1,D1
4/2/22,Gunnison,N,TL,E,R1,D1
4/2/22,Gunnison,N,TL,E,R1,D1
4/2/22,Gunnison,N,TL,E,R1,D1
4/2/22,North San Juan,N,<TL,NW,R1,D1.5
4/3/22,North San Juan,N,TL,N,,D1.5
4/3/22,Front Range,AM,>TL,E,R3,D2
4/3/22,Aspen,N,>TL,E,R2,D2
4/3/22,Sawatch,AS,>TL,SE,R1,D1
4/3/22,Sawatch,N,>TL,E,R1,D1
4/3/22,Sawatch,N,>TL,E,R1,D1
4/3/22,Sawatch,N,>TL,E,R1,D1
4/3/22,Sawatch,N,>TL,E,R1,D1
4/3/22,Sawatch,N,>TL,E,R1,D1
4/3/22,Sawatch,N,>TL,E,R1,D1
4/3/22,Sawatch,N,>TL,E,R1,D1
4/3/22,Sawatch,N,>TL,E,R1,D1
4/3/22,North San Juan,U,>TL,SE,R1,D1.5
4/4/22,Vail & Summit County,N,TL,E,R2,D1.5
4/4/22,Vail & Summit County,N,TL,NW,R2,D2
4/4/22,Vail & Summit County,N,TL,NW,R2,D2
4/4/22,Vail & Summit County,N,TL,NW,R1,D1
4/4/22,Gunnison,N,<TL,E,R2,D1.5
